Date,Close
2024-05-03,92.150002
2024-05-06,93.360001
2024-05-07,93.779999
2024-05-08,93.589996
2024-05-09,93.389999
2024-05-10,90.940002
2024-05-13,92.720001
2024-05-14,92.790001
2024-05-15,91.66999799999999
2024-05-16,91.769997
2024-05-17,92.18
2024-05-20,91.769997
2024-05-21,92.82
2024-05-22,92.5
2024-05-23,91.400002
2024-05-24,91.75
2024-05-28,92.0
2024-05-29,91.66999799999999
2024-05-30,93.449997
2024-05-31,95.050003
2024-06-03,94.400002
2024-06-04,94.739998
2024-06-05,94.32
2024-06-06,95.720001
2024-06-07,96.550003
2024-06-10,96.0
2024-06-11,95.870003
2024-06-12,93.68
2024-06-13,94.18
2024-06-14,93.389999
2024-06-17,95.0
2024-06-18,94.779999
2024-06-20,95.57
2024-06-21,97.18
2024-06-24,97.16999799999999
2024-06-25,94.75
2024-06-26,94.059998
2024-06-27,94.190002
2024-06-28,75.370003
2024-07-01,76.83000200000001
2024-07-02,76.040001
2024-07-03,75.239998
2024-07-05,75.43
2024-07-08,73.050003
2024-07-09,72.459999
2024-07-10,72.540001
2024-07-11,73.389999
2024-07-12,73.41999799999999
2024-07-15,71.309998
2024-07-16,72.809998
2024-07-17,73.07
2024-07-18,72.379997
2024-07-19,72.699997
2024-07-22,74.860001
2024-07-23,73.400002
2024-07-24,71.089996
2024-07-25,71.410004
2024-07-26,72.559998
2024-07-29,73.550003
2024-07-30,74.32
2024-07-31,74.860001
2024-08-01,73.849998
2024-08-02,74.010002
2024-08-05,71.41999799999999
2024-08-06,72.5
2024-08-07,72.620003
